File_name,Total_Contract,Total_Function,Total_Variable,Total_Internal_Call,Max_Cyclomatic_Complexity,Loc,sLoc,cLoc
./input/DB2/mythril_reported/0x908c8680982f1ecf6764047d47bf93412ed7198d.sol,6,58,75,20,3,242,183,29
./input/DB2/mythril_reported/0x2dfd9ec3000e5f9a0e585174d540f19322e90942.sol,6,38,32,21,4,447,174,5
./input/DB2/mythril_reported/0x7905d550ede2b42a26cae2fb4f81d2ae5a6d3476.sol,5,37,22,18,2,453,108,83
./input/DB2/mythril_reported/0x821608527d8f443f3a436acff418c85093424563.sol,5,37,22,18,2,225,108,77
./input/DB2/mythril_reported/0x39d24136e961054a585c69f570af209ad8464d45.sol,5,30,37,15,6,343,155,146
./input/DB2/mythril_reported/0xab3bd9079291aed122a916dc0b7a30390de1c630.sol,4,15,3,5,2,52,38,3
./input/DB2/mythril_reported/0x6405532c4ba41474fec0d4017cd9204794653b82.sol,2,4,3,1,2,24,15,4
./input/DB2/mythril_reported/0x0a15e91429d2b44855361a34a12e4a4118880126.sol,5,37,22,18,2,453,108,83
./input/DB2/mythril_reported/0x5f740b0299dcb36680bbc436e139e6d63f02c45e.sol,6,40,21,3,2,146,108,0
./input/DB2/mythril_reported/0xd4a9f6676c4a0cd4bacf28187c47904648496c03.sol,5,37,22,18,2,133,108,3
./input/DB2/mythril_reported/0x17f8b6de7d1418489d3d153a1a36be4ae85ab90f.sol,6,46,50,14,2,310,127,164
./input/DB2/mythril_reported/0x090ece252cec5998db765073d07fac77b8e60cb2.sol,7,67,25,112,2,650,217,370
./input/DB2/mythril_reported/0xef2c2983182f58aff75945f13a0f8b1a28554ace.sol,7,76,56,74,2,282,149,93
./input/DB2/mythril_reported/0xa25e3b4f3a1f29026f98c3bebf7ba7e72a7fe1d7.sol,5,37,22,18,2,223,108,78
./input/DB2/mythril_reported/0xaeacd1121acdc228579d2c65dc6a8f28b24a5d98.sol,5,41,42,21,5,555,149,83
./input/DB2/mythril_reported/0xb110a9ca775fc11aba8e70c61c55c3a8203ac77b.sol,5,37,22,18,2,165,108,18
./input/DB2/mythril_reported/0xfafac683338ed169b7707cb7c0487b2cb9f81e77.sol,5,31,19,25,2,292,151,95
./input/DB2/mythril_reported/0x81a3da9cee3ca853834577db44370d9f562f0d86.sol,6,54,46,20,2,162,121,17
./input/DB2/mythril_reported/0xcb3a0a688ebdc8fcd2619eb97e4e7abddcb9c24a.sol,3,6,4,3,2,45,30,3
./input/DB2/mythril_reported/0x50e6a60d800167105b4905b74f1326cf430e1190.sol,2,5,6,2,2,30,20,4
./input/DB2/mythril_reported/0xc49451103d26eeac37d94bf5d4c4eb5fa3184e28.sol,5,37,22,18,2,445,108,79
./input/DB2/mythril_reported/0x000ff9191a4b7e14c9a083a30c93edcd9a794087.sol,5,37,22,18,2,227,108,81
./input/DB2/mythril_reported/0x7d2296b840eb80dd6bd09d3fa1a5bc9bedda8db2.sol,5,37,22,18,2,453,108,83
./input/DB2/mythril_reported/0x82ec308679ac2cc2a77ad09aa60b8ace42c9a2c2.sol,5,37,22,18,2,227,108,81
./input/DB2/mythril_reported/0x4ceae42d5fb3bd6956b2463fdd4a2209382d722c.sol,4,41,18,37,4,222,160,31
./input/DB2/mythril_reported/0x74292b83aacd7f57cee1d5f98270efa1e612b6e1.sol,4,22,16,15,4,391,114,90
./input/DB2/mythril_reported/0xc2141fb2e236ed2ece237a85e39f6b3fb009ab34.sol,3,32,25,2,1,283,77,44
./input/DB2/mythril_reported/0x7472f396b30de368e289b49de16e6ccdbce464ed.sol,5,37,22,18,2,223,108,78
./input/DB2/mythril_reported/0x2872e9e9bcf2d31e82275e7256df3f77b4d59867.sol,5,56,17,12,2,236,181,37
./input/DB2/mythril_reported/0xbbff0fed0dcc89938871e7710ff860aa16281fb0.sol,6,47,40,14,2,230,163,28
./input/DB2/mythril_reported/0xfcfc2e71566c44a8b63c46567e43c81f78a0310c.sol,3,29,26,34,2,258,185,26
./input/DB2/mythril_reported/0x44610ad72f2cd4cefa8b6c30b48b307f5d0a1c8e.sol,3,32,19,1,1,247,67,30
./input/DB2/mythril_reported/0x4d9ee34b7ee0d3cef04e5909c27a266e7eb14712.sol,5,37,22,18,2,161,108,15
./input/DB2/mythril_reported/0xa0c6cb5dbac5792eaf4938395baf069dfb641784.sol,5,37,22,18,2,451,108,82
./input/DB2/mythril_reported/0x4720f2468eeb7a795945c5ffbc3b0178e32250e0.sol,11,120,105,138,3,869,279,56
./input/DB2/mythril_reported/0x52a90b3e6df84dc86f995c22bac32d9db2a0c9bd.sol,5,33,24,10,2,419,109,65
./input/DB2/mythril_reported/0x41f8d4d01ba8505111794e3fa3deb3ed8cbaa8ee.sol,2,15,30,12,2,209,111,74
./input/DB2/mythril_reported/0xc345dc95adf5126cadd0f652646a39c14579e24e.sol,5,52,53,70,2,258,207,3
./input/DB2/mythril_reported/0x379f4b204af5ef9d1ce6a5fea8fdcd45bce02aa9.sol,16,203,141,133,2,1089,344,617
./input/DB2/mythril_reported/0xd38ede2202a4b2fa9cfc308dda29f387ab25789e.sol,5,37,22,18,2,453,108,83
./input/DB2/mythril_reported/0xaff31a9409f6330fbfd32162e6a9ca9c765e541a.sol,3,25,31,15,2,281,142,109
./input/DB2/mythril_reported/0x6f796ed01c70c796d8378bfbc616a158ea5065c6.sol,5,37,22,18,2,223,108,78
./input/DB2/mythril_reported/0x1d2196207512665ad3beb7c3641f7db409dc7beb.sol,2,10,16,8,2,150,68,69
./input/DB2/mythril_reported/0x949b80e8c567d4b132c9b583631974be2d8e6de1.sol,6,38,32,21,4,447,174,5
./input/DB2/mythril_reported/0x130619dfe2a924526498ef905f41ba56034536b7.sol,7,30,21,21,2,303,160,96
./input/DB2/mythril_reported/0x1e7fde66acc959fe02fbe7f830d6dcf4567cfd40.sol,3,32,19,1,1,245,67,50
./input/DB2/mythril_reported/0xb4c79c2545deb4f93b8bdc67168ed1fd90b5c726.sol,5,37,23,18,2,319,108,39
./input/DB2/mythril_reported/0xbdde5531c539d543e668d9125c5a350df2bd5da1.sol,6,67,55,19,3,405,196,5
./input/DB2/mythril_reported/0xc5bb536c0aa02e6db086f54d7ada830956738594.sol,5,34,24,12,2,239,117,83
./input/DB2/mythril_reported/0x82cc62a5441c4df93acf0d2cf63e25060289e847.sol,1,2,1,0,1,43,10,6
./input/DB2/mythril_reported/0xbe398944aa0eae437a62f2d66b8eab3ea91f80eb.sol,3,21,26,21,2,204,151,2
./input/DB2/mythril_reported/0xae349ce4f8eb520020066199102992ae005dbbc0.sol,6,38,12,27,4,415,132,51
./input/DB2/mythril_reported/0x0cfec3b9516e22b63dac89926b84ba2ae31895ba.sol,7,33,22,21,2,238,123,74
./input/DB2/mythril_reported/0xf18407c16acf13a0057b2746b29f580eb8343156.sol,2,14,14,13,2,217,122,60
./input/DB2/mythril_reported/0xa7dcd4de6db13ee437d208a18b4283c3d0f97225.sol,5,19,13,9,2,122,76,28
./input/DB2/mythril_reported/0xa7f0ee18fd143001e1c249dae3e6fcb9587333d5.sol,4,32,22,14,2,219,74,109
./input/DB2/mythril_reported/0x6c0ab6df041cca6a8618e71ee4aacada13d74019.sol,6,54,46,20,2,171,121,26
./input/DB2/mythril_reported/0xcad0f6bfee28396a8efacce0e695397d8c88d13f.sol,5,36,22,17,2,227,105,84
./input/DB2/mythril_reported/0x9a61225258d85106747e784c4e5c798b81f04548.sol,7,46,50,48,3,759,201,124
./input/DB2/mythril_reported/0xf7eee3a8363731c611a24cddfcbcade9c153cfe8.sol,5,22,8,14,2,173,85,65
./input/DB2/mythril_reported/0x62abb9969ebb5bec5fe7c95da2e4a328e0d5c607.sol,2,4,3,1,2,24,15,4
./input/DB2/mythril_reported/0x98d706cd95a9fa16a06c0c1b0f07426d1234d761.sol,5,30,33,22,2,250,136,62
./input/DB2/mythril_reported/0xefb433255a52c3080bd9b106245723cd37c24e97.sol,3,25,29,24,3,178,125,7
./input/DB2/mythril_reported/0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839.sol,3,16,16,11,3,93,81,1
./input/DB2/mythril_reported/0xc2e3ed7f61d338755bf7b6fb4baa0fffada4ac28.sol,5,37,22,18,2,161,108,15
./input/DB2/mythril_reported/0x3fcf5261c035c26fd2644955968bc940f1b1dc78.sol,2,10,16,8,2,154,72,69
./input/DB2/mythril_reported/0x3673e6a772fa6530626cd2fe071a30f92d46675f.sol,5,44,35,35,2,525,168,103
./input/DB2/mythril_reported/0xe685d5e2e7f26611d87225441c254e58ede75ba1.sol,5,37,22,18,2,227,108,81
./input/DB2/mythril_reported/0x3aa1f5b9ca11e3651a12be4a287de50c6fc48548.sol,2,10,16,8,2,305,71,118
./input/DB2/mythril_reported/0xc203f7084b86e4d3231386f9db7ce76aeaa4c950.sol,6,22,15,6,2,116,71,22
./input/DB2/mythril_reported/0x7e384d7103e5e80b1929c74304b2c8cb0bc65766.sol,2,5,5,1,2,77,27,5
./input/DB2/mythril_reported/0x0efbee61adbc1fcbb483e11440710db4b4e6902b.sol,2,7,0,0,2,48,23,13
./input/DB2/mythril_reported/0x46fa5ea512a72f18cb07cd06c3865b59549a7f8d.sol,6,38,32,21,4,220,174,0
./input/DB2/mythril_reported/0xaf76f1949400a296121cc26c499f50d83d051410.sol,4,27,21,18,2,218,128,60
./input/DB2/mythril_reported/0xd8e1c43a29dc0311dcadbaccc8c3b677cd462a1b.sol,9,62,60,18,2,283,139,98
./input/DB2/mythril_reported/0xaf9419772a83b3ecedc71fe9dc8b1f355d6f7229.sol,2,11,22,10,2,345,77,137
./input/DB2/mythril_reported/0x24688aaf970bd1d7701c24f50694644879fccfd5.sol,4,13,12,9,2,177,52,28
./input/DB2/mythril_reported/0xb3c7a46a37bf7691140bb8296ba6a86c08e90308.sol,5,30,20,6,2,164,104,31
./input/DB2/mythril_reported/0xcdf8e9b8981a9f3244f2d08154f58440ba885c09.sol,5,37,22,18,2,227,108,81
./input/DB2/mythril_reported/0x333a2b7a88e2103278e3ede80e3cd32b844000a1.sol,5,37,22,18,2,166,108,18
./input/DB2/mythril_reported/0x7001f2cf6e27ae3916e61a652b1eaacbbb36d7bd.sol,4,30,13,13,2,117,84,7
./input/DB2/mythril_reported/0xdbf780f836d8a22b56acf9fd266171faff31f521.sol,14,109,56,126,2,1271,270,468
./input/DB2/mythril_reported/0x8333d90b62a5c17da4149e5d9a941d36cab32960.sol,5,41,45,24,4,300,251,12
./input/DB2/mythril_reported/0x73f952d5c1696ce81329aa00e7e94ee1fdf2ab68.sol,5,35,37,29,3,452,205,165
./input/DB2/mythril_reported/0x3eaff4031aa831a11f3766e36ed08c0dc7c51306.sol,4,27,47,22,2,225,110,84
./input/DB2/mythril_reported/0x14b13174ffed832e3b427d88d5d193849528db48.sol,5,37,22,18,2,227,108,81
./input/DB2/mythril_reported/0x10b38d5c6beabf35ddf5e54f35c2941f7131420b.sol,5,44,38,13,2,289,119,3
./input/DB2/mythril_reported/0x379ce36d606bc7bb75eb09c8099d817c2ad13a97.sol,2,4,3,1,2,24,15,4
./input/DB2/mythril_reported/0x92ecb683672b997cf2672992a1fd6617c42d1bcb.sol,4,25,22,14,5,176,149,12
./input/DB2/mythril_reported/0x68f0c43b5493e08e6cf8deef6e9e36f3d3ef988a.sol,5,37,22,18,2,453,108,83
./input/DB2/mythril_reported/0xc461cc47ae7e8218b419fcd310039e3d2b90a9f0.sol,3,40,76,39,6,687,433,139
./input/DB2/mythril_reported/0x73981535a4c589fdef072d18aabd66bbe0a97be9.sol,4,14,13,11,4,267,72,58
./input/DB2/mythril_reported/0xcfde94e82f2224ce9feb65108e9327c9493bea17.sol,5,37,22,18,2,227,108,81
./input/DB2/mythril_reported/0xf36d9bb4e6b60ff069e5e18caeb1071f10d4cb66.sol,5,37,31,19,2,479,120,83
./input/DB2/mythril_reported/0xf3f2b694fbffb8b37b64402ae6e9a66ff49e67d6.sol,5,37,22,18,2,128,108,0
./input/DB2/mythril_reported/0xc23b2552b486728ac7f68671288af3bfdc0ac81d.sol,4,30,13,13,2,190,84,73
./input/DB2/mythril_reported/0x144d150f0af4cf0341bec918fe51a07dad0d9827.sol,5,37,22,18,2,224,108,77
./input/DB2/mythril_reported/0x8abc040f046b3d53666f47e2d784495cc9e97e32.sol,2,9,16,1,2,91,67,12
./input/DB2/mythril_reported/0x49965d438d2a5d35dffbc1fdaba0c6bd12749f08.sol,5,37,22,18,2,451,108,83
./input/DB2/mythril_reported/0x08c8a35a912cd845f91806074152d39ee84b9b7d.sol,3,32,19,1,1,247,67,30
./input/DB2/mythril_reported/0x30970d894ed474eed05b1af406e3c5efea8013d7.sol,5,37,22,18,2,453,108,83
./input/DB2/mythril_reported/0xedabc8fe5438c8138ae96c33be92f63ae03caa40.sol,5,37,22,18,2,425,108,70
./input/DB2/mythril_reported/0xfccb77557ffe71c76c733a0cbe04447c5e0073a1.sol,1,2,2,3,2,29,20,4
./input/DB2/mythril_reported/0x2c8d4c15e563a607588d194fa250e1aa13b83a64.sol,7,48,89,43,3,465,345,9
./input/DB2/mythril_reported/0x4324e5367aabf6d8b01257294b6f66d93278f850.sol,6,91,74,58,7,693,534,40
./input/DB2/mythril_reported/0x55de1300690deac6ef1851d6dd9f6d25415cd9bd.sol,2,10,18,8,2,148,66,69
./input/DB2/mythril_reported/0x1e66008a24a486456a796e0c771fdc0cdf43cad9.sol,5,37,22,18,2,453,108,83
./input/DB2/mythril_reported/0x0a2a94ded0b8c9cb3bd4ec2ef86eeee637a4db7c.sol,2,9,15,7,2,144,70,61
./input/DB2/mythril_reported/0x61334f8aaaaf774ffc10efc3fdd1a2680f1d35b7.sol,5,37,22,18,2,223,108,78
./input/DB2/mythril_reported/0xf462b7dc7d85b416034833ee4f4e40906795c9f4.sol,6,25,9,13,2,717,188,177
./input/DB2/mythril_reported/0x3861a3c9c3362a5276ea59be4707ce5700b9c304.sol,17,233,301,331,4,575,411,65
./input/DB2/mythril_reported/0x34437c0b4f2d383c4781b3d8ec32ee51738041a1.sol,5,37,22,18,2,453,108,83
./input/DB2/mythril_reported/0x6eac0c97264fe88e3f35f6759860e29c5f9c19d7.sol,9,8,8,7,2,577,262,10
./input/DB2/mythril_reported/0xf1e7c45181fd876b2722bbfa5a44fa41ff5a9269.sol,14,134,50,53,2,1033,342,142
./input/DB2/mythril_reported/0xd109bea43322b919be68b3463ba83a82ebb0f339.sol,5,37,22,18,2,163,108,17
./input/DB2/mythril_reported/0x3f3992435e429d81442115483d97c6474d315341.sol,11,145,107,105,2,1361,361,375
./input/DB2/mythril_reported/0x65e5e20f98ae6d2b1b96c4b18e912bdbd27ddc58.sol,5,37,22,18,2,213,108,68
./input/DB2/mythril_reported/0x76634b77fa4da63aece17d93a34043b6b1e0a159.sol,10,175,104,103,7,1147,676,309
./input/DB2/mythril_reported/0x79e784a77254aedbc6488ce0001abee487b1d88d.sol,2,6,13,1,3,163,65,5
./input/DB2/mythril_reported/0xba246f11636d0ab390bf2c595f51e3a2a5885efb.sol,7,46,41,31,3,621,224,292
./input/DB2/mythril_reported/0xb602f224523c89c80dd8e970573291c63beeb778.sol,4,29,50,21,2,437,162,13
./input/DB2/mythril_reported/0x4827e9b0ade81be3873dc9edd94510a9b209acbf.sol,2,10,15,8,2,149,68,68
./input/DB2/mythril_reported/0x9369a04bb82900dd13690fbdb628fe45bd8bf950.sol,6,54,46,20,2,155,121,11
./input/DB2/mythril_reported/0x18c518f0cfc0a80417c72ab5445abe8bc5e276c8.sol,5,36,21,17,2,206,105,67
./input/DB2/mythril_reported/0xdad9b31b8f349ebb57febd7aa486996f728a6131.sol,4,17,15,18,2,317,72,95
./input/DB2/mythril_reported/0x889d7c6132b3e106eb8e4e1d96091d922013e80f.sol,4,30,13,13,2,189,84,72
./input/DB2/mythril_reported/0xc6720198a6f7ee5711e3491b14a5fc821174295c.sol,2,10,18,8,2,307,66,125
./input/DB2/mythril_reported/0x5fe2b2edf1dff1cd7debd62f2fdedb7be2dfc0a4.sol,5,35,37,29,3,316,205,31
./input/DB2/mythril_reported/0x87ea2c9a60a8ba2db5b9abed0fd0788a4663fad0.sol,3,13,12,6,2,72,50,6
./input/DB2/mythril_reported/0x9a6ac3536060e0e393f11e2b551cadaf7397bcc7.sol,5,37,22,18,2,453,108,83
./input/DB2/mythril_reported/0xd49a95f778f36314495ee84fe05b230f876060e1.sol,2,16,14,10,2,89,64,5
./input/DB2/mythril_reported/0xf01d9c9da5a134db51f90ce9eca80f8a9a279a72.sol,4,36,25,5,1,169,98,38
./input/DB2/mythril_reported/0x6350a843cf4946247ce24df1d00fd2c488cdac8a.sol,5,37,22,18,2,223,108,78
./input/DB2/mythril_reported/0x4ce6916beb68fd38760685278981638edfd3176f.sol,4,16,14,14,2,223,78,33
./input/DB2/mythril_reported/0x5846282f218a96ea184be5a67b098d652c411fc1.sol,4,39,32,20,2,243,174,25
./input/DB2/mythril_reported/0xba5a172874698491f0e83a447c55735eccd854e3.sol,9,158,90,80,6,1989,491,713
./input/DB2/mythril_reported/0x7702cbba3e02788dd50535afb691fabcb64308cd.sol,3,12,11,4,3,87,62,14
./input/DB2/mythril_reported/0x16fb0e46743baecb9423d18a4c55d3ba96bbeb75.sol,1,2,0,0,1,34,19,11
./input/DB2/mythril_reported/0xab24cd33766da327ecd4ec9e46e2e7ba72cda783.sol,5,28,22,22,2,169,131,13
./input/DB2/mythril_reported/0x2723edd88c25e42637c48565965e8d0dc0bcbc7e.sol,5,37,22,18,2,223,108,78
./input/DB2/mythril_reported/0x764f7e9acf924356510bade45a87a28b8bfc04d8.sol,5,37,22,18,2,453,108,83
./input/DB2/mythril_reported/0x837768a7231b3363fdddbf6dd89bde1c20dd4676.sol,5,37,31,19,2,236,120,78
./input/DB2/mythril_reported/0xf1b1ea2482c701284e006cccd8c148a7c883bb6d.sol,11,118,190,117,5,1263,923,83
./input/DB2/mythril_reported/0xf51ba2d21a9edd8ec082444a1d4a8eefe5f986db.sol,5,37,22,18,2,445,108,79
./input/DB2/mythril_reported/0xc69c8e93a4cc55824714a39bad0d4551c8ee3d2a.sol,5,37,22,18,2,204,108,60
./input/DB2/mythril_reported/0x1ebf3dff337aa1ac1cf2814674b037524f5ec85b.sol,5,37,22,18,2,451,108,82
./input/DB2/mythril_reported/0x2f766a83146f7eaee2c635c9f9a291e4b86f4108.sol,5,37,22,18,2,227,108,81
./input/DB2/mythril_reported/0x058ed4edfd0ca7147e34a30fa4dd9907b0c9c4ba.sol,5,37,22,18,2,161,108,15
./input/DB2/mythril_reported/0xe90be5743dac6198ec97bcc6348b0744cac8003f.sol,6,38,32,21,4,489,175,13
./input/DB2/mythril_reported/0x849be391c46d68db11402b746ecbfacfbe8a4aeb.sol,10,171,90,104,7,1154,680,310
./input/DB2/mythril_reported/0xf65b60d127671acec535c359640ad390c2411577.sol,6,47,32,60,2,609,206,313
./input/DB2/mythril_reported/0xcb488f903a8d408468c2e1f800cc1eb72f30ba3a.sol,2,10,15,8,2,149,68,68
./input/DB2/mythril_reported/0x6ed98637002026cf9b6c70b7018f229f9d02391e.sol,2,10,18,8,2,174,72,84
./input/DB2/mythril_reported/0xa56557504ee1717f9d0445bede1e0265a9f2f1e2.sol,10,20,11,4,2,223,163,3
./input/DB2/mythril_reported/0x39021943fa76513c0b3bcbe6be12a76d783fad04.sol,5,7,17,3,4,219,83,11
./input/DB2/mythril_reported/0x7a5ad48978ea7476c4baa65bfb0e1f566bb21855.sol,2,10,16,8,2,153,71,69
./input/DB2/mythril_reported/0xacf3a326a84ab58657c5738275243525418b9040.sol,5,33,24,10,2,223,109,76
./input/DB2/mythril_reported/0xf0c225846f9ed9c55a7a2629f61dfe4596235807.sol,9,40,31,28,4,513,253,197
./input/DB2/mythril_reported/0xbf70ef6279dafb7db5166ea17fc14ce28e670402.sol,3,32,25,2,1,283,77,44
./input/DB2/mythril_reported/0x986756109e2d66b8c256d4c6a60c7a7dbb16b0b5.sol,5,61,13,4,2,162,112,20
./input/DB2/mythril_reported/0xde7d85157d9714eadf595045cc12ca4a5f3e2adb.sol,4,26,15,5,2,329,85,64
./input/DB2/mythril_reported/0x50c85419b73018fa89b8b86dc0a17d8d3e738380.sol,5,37,22,18,2,223,108,78
./input/DB2/mythril_reported/0xa35e3e419ae0031460af1e7a1386cb8f0d7d0efb.sol,5,33,24,10,2,224,109,77
./input/DB2/mythril_reported/0x84f33febd5e80ff4e46f146f569490732e326218.sol,6,54,46,20,2,394,121,252
./input/DB2/mythril_reported/0xb355515251324a19c0ce2357c106efd257c1cb07.sol,3,23,25,39,5,1613,531,279
./input/DB2/mythril_reported/0x156a5f53a48dd8430dc0f65501be577b27c5462c.sol,5,37,22,18,2,227,108,81
./input/DB2/mythril_reported/0x13511b8053528946bc0963ca53c439dedf6adbea.sol,5,37,22,18,2,227,108,81
./input/DB2/mythril_reported/0x029304e22ec569ecf447c065421c4fefe16a1e6b.sol,5,37,22,18,2,227,108,81
./input/DB2/mythril_reported/0x6393d8c4b9f6a380b2b3584c3205c29aea14d12a.sol,6,58,56,54,4,417,326,13
./input/DB2/mythril_reported/0x89f70fa9f439dbd0a1bc22a09befc56ada04d9b4.sol,6,49,25,36,2,1021,278,284
./input/DB2/mythril_reported/0x127585f9779891545d643873f5f67ce864c6e23c.sol,12,57,45,32,2,299,224,25
./input/DB2/mythril_reported/0x0260c78d494f0fefc7f42ebab710768feeebc017.sol,3,32,19,1,1,273,67,47
./input/DB2/mythril_reported/0x86ffe94883ce18ff901368cd624cb7e649b4ad83.sol,5,37,26,22,3,949,178,53
./input/DB2/mythril_reported/0x4016d1815bdfe2d47958f894c2b97a1647a7b3d6.sol,5,37,22,18,2,449,108,81
./input/DB2/mythril_reported/0x152df2cb3868bef5c6ed6b9feb0fb091c9e11a96.sol,2,9,9,7,7,86,60,6
./input/DB2/mythril_reported/0x687faa6b81c5a1759447cba16b92701fc58a29e6.sol,12,173,125,134,4,360,266,4
./input/DB2/mythril_reported/0x0c8e2d494abe3eacd65d44ac6b183bd7ba901bc3.sol,3,32,19,1,1,245,67,50
./input/DB2/mythril_reported/0x8d062edc7b5dc41a48197a9bc2efefdf9599b660.sol,4,12,2,3,2,56,42,5
./input/DB2/mythril_reported/0xd4b409c3219f434cb59fe4568ea6cb9031af5874.sol,5,31,27,21,3,401,146,11
./input/DB2/mythril_reported/0x81e51dcf488dcf1782973eeeb94b8ae57b3225de.sol,5,36,22,17,2,227,105,84
./input/DB2/mythril_reported/0x135b032a6fee8060ec7c1c7c5fe1f25313a9b992.sol,2,9,17,5,3,68,53,0
./input/DB2/mythril_reported/0x536ad2443ba256577876dbb4b89db10966513475.sol,2,11,20,9,2,315,75,118
./input/DB2/mythril_reported/0x468e50be2ef4b2d217b37db800c11c660688b43b.sol,6,54,46,20,2,394,121,252
./input/DB2/mythril_reported/0x0dbb15e7487f0aea4214047e405349879fda52e6.sol,5,34,36,24,2,243,185,2
./input/DB2/mythril_reported/0xa169eda086b1c84b9c7c83cfc4bbf03604b9ea02.sol,6,58,75,20,3,211,183,6
./input/DB2/mythril_reported/0x382117315856a533549ea621542ccce13e54ae82.sol,5,37,22,18,2,409,108,62
./input/DB2/mythril_reported/0x927c5cee0499fda0669a3d66ad4f4fc53a776863.sol,5,33,24,10,2,445,109,76
./input/DB2/mythril_reported/0x44357ae7512fe99f55cb94a85f3e947b9143e76c.sol,4,45,63,34,3,743,226,117
./input/DB2/mythril_reported/0xbdcdf13e7ece3dfbe926979d2fc9942648a4083d.sol,5,33,24,10,2,457,109,79
./input/DB2/mythril_reported/0x7caba62d1a99777025770c2e0512520ad62146e6.sol,3,20,1,9,2,334,94,212
./input/DB2/mythril_reported/0xeecf94be6fd3f8480285bad2b2bc5a220e0e0fcc.sol,5,33,24,10,2,223,109,76
./input/DB2/mythril_reported/0xd9be9be8aca13ce2c28582560f4e6379db9ddda1.sol,6,44,39,28,2,1025,258,305
./input/DB2/mythril_reported/0x2e944cf6a178ca03b20fb696b04ddb28706705c1.sol,5,30,3,8,2,263,78,132
./input/DB2/mythril_reported/0x01fa1b31766c0e58a2c66b6fba3c36128aea60e4.sol,12,89,24,29,3,656,358,198
./input/DB2/mythril_reported/0xa80f63d14fbe8b82cd4807d838aada8b50def6e0.sol,6,47,32,60,2,609,206,313
./input/DB2/mythril_reported/0xcfa5a161c269cce80017817066c9951398a7be67.sol,6,59,26,22,3,301,184,71
./input/DB2/mythril_reported/0xeb37bacff453649457d8f22c44e98a020bb5406e.sol,5,37,22,18,2,219,108,74
./input/DB2/mythril_reported/0xeb2ca0b0b447966b5d9dadfc10c3cd5c8c5eff30.sol,5,37,22,18,2,163,108,18
./input/DB2/mythril_reported/0xb8388c414e0bfaac2eb3f689937ab7cd22d7b492.sol,4,27,47,22,2,453,112,135
./input/DB2/mythril_reported/0xec193241dc1ca3bbe3165de6d37a793585b4504e.sol,4,25,39,21,2,855,101,241
./input/DB2/mythril_reported/0xda2efbba520a2dcd7b4c47074bd8d2c0c0b5f092.sol,8,46,33,38,2,459,164,215
./input/DB2/mythril_reported/0x8832a650ead107fbb24a0d2226f2b18ddad000c0.sol,9,88,54,67,4,807,283,18
./input/DB2/mythril_reported/0xfa09511dc2d8eb9ccc6017429121c8ba8f12b1b5.sol,3,15,17,13,2,214,101,93
./input/DB2/mythril_reported/0xf47c61a2d0ed6067110bdf9d0541682dfed0148d.sol,5,37,33,19,2,465,122,71
./input/DB2/mythril_reported/0xc28738647abe0c548ef906ad1d99cb8d1eaa09ff.sol,5,37,22,18,2,223,108,78
./input/DB2/mythril_reported/0x254be9060f72d70bf6e264b496b691a98733251e.sol,1,3,4,1,1,37,11,5
./input/DB2/mythril_reported/0xac4bf53936aedacbfd02c334be90bf2c79f063b9.sol,4,42,70,40,3,911,274,160
./input/DB2/mythril_reported/0xa4aa166fddb71d9e24f4cf1c15af45ab5fe0033f.sol,6,54,46,20,2,152,121,10
./input/DB2/mythril_reported/0x344e7649effce5a5f70a713b0bd3102d8eed8433.sol,3,32,19,1,1,181,67,5
./input/DB2/mythril_reported/0xcfbf70e33d5163e25b0dad73955c1bd9e8cd8ba2.sol,5,47,74,54,6,1361,399,188
./input/DB2/mythril_reported/0x64c5ae97e5862be47654730d42ac2b657f92824e.sol,5,40,38,21,2,519,144,93
./input/DB2/mythril_reported/0x16b4c91735737c4f80b8492a8bc9caca715b63f5.sol,3,8,22,5,2,163,63,8
./input/DB2/mythril_reported/0x1c90c1acee82550f51b1d96392dba2b0fa7640be.sol,5,37,22,18,2,227,108,81
./input/DB2/mythril_reported/0x1d75c4f7674422c96eb0c5219c84bfc33673f38c.sol,4,26,20,26,2,264,174,54
./input/DB2/mythril_reported/0x85df7eac31157bbdef55f05b0e8f25d3a74f7f88.sol,3,17,20,14,2,149,67,57
./input/DB2/mythril_reported/0x257e5e49d6d45ffcb04b4d0118d0b23607b79de5.sol,9,250,277,337,37,3929,1545,352
./input/DB2/mythril_reported/0x3526a11e3be63bbf2a2b3fde64be7baefeda97ef.sol,2,3,1,0,2,111,42,9
./input/DB2/mythril_reported/0x79bf7619bfd6cebd31adb2eb87ce7e5620eedf67.sol,5,39,24,8,2,277,95,30
./input/DB2/mythril_reported/0x90f3a340ac8616935633a11d84b4332ce9ec7c25.sol,6,54,46,20,2,158,121,15
./input/DB2/mythril_reported/0xcbb2ba457afe85d90a0aaa240c8eec78f2906f6a.sol,4,13,11,6,2,147,63,5
./input/DB2/mythril_reported/0x9b20dabcec77f6289113e61893f7beefaeb1990a.sol,4,43,46,19,2,218,105,74
./input/DB2/mythril_reported/0xd161119c4671d9a1d42192e2c48e252d2a021e8f.sol,6,55,50,2,2,427,147,35
./input/DB2/mythril_reported/0x61db2fb090d890ea9fc09dd837fd47cf2f92ee26.sol,6,54,46,20,2,144,121,3
